total_sim_hits,matched_sim_hits,total_rec_hits,matched_rec_hits,sim_match_fraction,rec_match_fraction
21,5,852,1,0.23809523809523808,0.0011737089201877935
36,5,693,6,0.1388888888888889,0.008658008658008658
28,6,1258,4,0.21428571428571427,0.003179650238473768
71,47,651,10,0.6619718309859155,0.015360983102918587
34,18,534,4,0.5294117647058824,0.00749063670411985
27,0,800,0,0.0,0.0
28,6,934,4,0.21428571428571427,0.004282655246252677
43,6,968,7,0.13953488372093023,0.007231404958677686
33,11,727,1,0.3333333333333333,0.001375515818431912
81,53,1198,19,0.654320987654321,0.015859766277128547
25,3,1459,1,0.12,0.0006854009595613434
41,0,584,0,0.0,0.0
72,16,745,7,0.2222222222222222,0.009395973154362415
14,0,524,0,0.0,0.0
62,16,944,13,0.25806451612903225,0.013771186440677966
29,0,383,0,0.0,0.0
35,5,648,3,0.14285714285714285,0.004629629629629629
44,9,1223,4,0.20454545454545456,0.003270645952575634
57,12,699,4,0.21052631578947367,0.005722460658082976
77,8,968,6,0.1038961038961039,0.006198347107438017
58,25,826,3,0.43103448275862066,0.0036319612590799033
36,4,840,3,0.1111111111111111,0.0035714285714285713
34,1,805,1,0.029411764705882353,0.0012422360248447205
26,11,691,1,0.4230769230769231,0.001447178002894356
99,44,1036,15,0.4444444444444444,0.01447876447876448
20,2,999,2,0.1,0.002002002002002002
74,22,978,9,0.2972972972972973,0.009202453987730062
35,20,948,4,0.5714285714285714,0.004219409282700422
49,33,620,10,0.673469387755102,0.016129032258064516
23,3,988,2,0.13043478260869565,0.0020242914979757085
11,3,784,1,0.2727272727272727,0.0012755102040816326
16,10,590,1,0.625,0.001694915254237288
18,0,841,0,0.0,0.0
