total_sim_hits,matched_sim_hits,total_rec_hits,matched_rec_hits,sim_match_fraction,rec_match_fraction
37,37,733,44,1.0,0.06002728512960437
17,17,1122,31,1.0,0.027629233511586453
4,4,544,3,1.0,0.0055147058823529415
2,0,673,0,0.0,0.0
19,17,1218,4,0.8947368421052632,0.003284072249589491
61,52,386,63,0.8524590163934426,0.16321243523316062
14,14,855,17,1.0,0.019883040935672516
41,41,807,51,1.0,0.06319702602230483
3,1,910,1,0.3333333333333333,0.001098901098901099
90,76,728,81,0.8444444444444444,0.11126373626373626
8,7,853,7,0.875,0.008206330597889801
2,0,814,0,0.0,0.0
16,15,456,17,0.9375,0.03728070175438596
29,28,488,44,0.9655172413793104,0.09016393442622951
4,0,512,0,0.0,0.0
61,61,941,105,1.0,0.11158342189160468
18,16,445,15,0.8888888888888888,0.033707865168539325
2,0,1145,0,0.0,0.0
102,74,865,72,0.7254901960784313,0.08323699421965318
50,48,295,59,0.96,0.2
7,6,425,2,0.8571428571428571,0.004705882352941176
2,0,490,0,0.0,0.0
8,7,1367,7,0.875,0.005120702267739576
45,44,572,62,0.9777777777777777,0.10839160839160839
15,15,791,29,1.0,0.03666245259165613
2,0,656,0,0.0,0.0
2,2,1436,6,1.0,0.004178272980501393
4,4,603,1,1.0,0.001658374792703151
33,14,380,4,0.42424242424242425,0.010526315789473684
10,10,1487,6,1.0,0.004034969737726967
10,10,1047,8,1.0,0.007640878701050621
6,4,853,2,0.6666666666666666,0.0023446658851113715
12,12,648,13,1.0,0.020061728395061727
26,25,479,38,0.9615384615384616,0.07933194154488518
24,24,1164,42,1.0,0.03608247422680412
28,21,829,13,0.75,0.015681544028950542
29,26,834,35,0.896551724137931,0.04196642685851319
4,3,591,1,0.75,0.001692047377326565
15,13,1158,27,0.8666666666666667,0.023316062176165803
39,36,1232,85,0.9230769230769231,0.0689935064935065
5,0,454,0,0.0,0.0
24,22,623,36,0.9166666666666666,0.05778491171749599
13,13,1352,25,1.0,0.01849112426035503
32,32,587,36,1.0,0.06132879045996593
28,28,850,58,1.0,0.06823529411764706
81,73,824,34,0.9012345679012346,0.0412621359223301
2,0,638,0,0.0,0.0
2,0,1136,0,0.0,0.0
72,70,1616,50,0.9722222222222222,0.03094059405940594
51,40,945,58,0.7843137254901961,0.061375661375661375
6,3,474,1,0.5,0.002109704641350211
29,27,401,20,0.9310344827586207,0.04987531172069826
12,7,496,2,0.5833333333333334,0.004032258064516129
