total_sim_hits,matched_sim_hits,total_rec_hits,matched_rec_hits,sim_match_fraction,rec_match_fraction
25,22,851,30,0.88,0.03525264394829612
76,64,845,83,0.8421052631578947,0.09822485207100591
36,34,409,41,0.9444444444444444,0.10024449877750612
40,38,455,25,0.95,0.054945054945054944
87,70,940,99,0.8045977011494253,0.10531914893617021
12,5,398,4,0.4166666666666667,0.010050251256281407
30,22,917,17,0.7333333333333333,0.018538713195201745
50,48,1151,74,0.96,0.06429192006950478
54,52,373,66,0.9629629629629629,0.1769436997319035
38,33,806,54,0.868421052631579,0.06699751861042183
25,25,790,46,1.0,0.05822784810126582
38,37,988,49,0.9736842105263158,0.04959514170040486
57,53,504,67,0.9298245614035088,0.13293650793650794
33,30,1441,62,0.9090909090909091,0.04302567661346287
27,27,1074,43,1.0,0.04003724394785847
50,49,719,76,0.98,0.10570236439499305
81,69,596,43,0.8518518518518519,0.07214765100671142
46,42,1083,57,0.9130434782608695,0.05263157894736842
63,59,1090,78,0.9365079365079365,0.07155963302752294
120,103,1202,154,0.8583333333333333,0.1281198003327787
27,27,804,50,1.0,0.06218905472636816
56,54,746,70,0.9642857142857143,0.0938337801608579
46,42,1074,70,0.9130434782608695,0.06517690875232775
40,34,920,20,0.85,0.021739130434782608
28,23,669,22,0.8214285714285714,0.03288490284005979
126,112,1084,114,0.8888888888888888,0.10516605166051661
13,12,578,19,0.9230769230769231,0.0328719723183391
24,18,754,33,0.75,0.04376657824933687
46,43,1043,78,0.9347826086956522,0.07478427612655801
186,146,706,179,0.7849462365591398,0.2535410764872521
68,65,362,65,0.9558823529411765,0.17955801104972377
9,5,1046,2,0.5555555555555556,0.0019120458891013384
32,28,658,43,0.875,0.06534954407294832
66,62,340,76,0.9393939393939394,0.2235294117647059
33,31,1010,44,0.9393939393939394,0.04356435643564356
28,28,925,23,1.0,0.024864864864864864
32,28,537,17,0.875,0.03165735567970205
28,27,647,37,0.9642857142857143,0.0571870170015456
118,110,784,108,0.9322033898305084,0.1377551020408163
32,31,802,53,0.96875,0.06608478802992519
24,24,642,39,1.0,0.06074766355140187
60,57,818,73,0.95,0.08924205378973105
40,39,1284,58,0.975,0.045171339563862926
29,29,1575,57,1.0,0.03619047619047619
122,108,1009,141,0.8852459016393442,0.13974231912784935
10,9,988,23,0.9,0.02327935222672065
37,33,928,45,0.8918918918918919,0.04849137931034483
27,13,491,2,0.48148148148148145,0.004073319755600814
39,26,932,22,0.6666666666666666,0.023605150214592276
25,23,1449,47,0.92,0.03243616287094548
53,50,719,72,0.9433962264150944,0.10013908205841446
71,59,1213,77,0.8309859154929577,0.06347897774113767
38,32,1028,27,0.8421052631578947,0.026264591439688716
22,22,876,33,1.0,0.03767123287671233
15,13,867,32,0.8666666666666667,0.03690888119953864
40,19,770,16,0.475,0.02077922077922078
39,30,991,11,0.7692307692307693,0.011099899091826439
26,24,764,40,0.9230769230769231,0.05235602094240838
136,117,996,107,0.8602941176470589,0.10742971887550201
129,113,704,116,0.875968992248062,0.16477272727272727
11,11,922,11,1.0,0.01193058568329718
33,29,586,38,0.8787878787878788,0.06484641638225255
39,35,1068,21,0.8974358974358975,0.019662921348314606
100,94,705,101,0.94,0.14326241134751774
55,46,1031,20,0.8363636363636363,0.019398642095053348
77,56,870,56,0.7272727272727273,0.06436781609195402
57,56,1217,71,0.9824561403508771,0.05834018077239113
22,10,999,7,0.45454545454545453,0.007007007007007007
35,30,658,36,0.8571428571428571,0.0547112462006079
18,12,747,11,0.6666666666666666,0.014725568942436412
96,73,919,93,0.7604166666666666,0.10119695321001088
23,21,771,37,0.9130434782608695,0.04798962386511025
29,29,782,21,1.0,0.026854219948849106
28,28,1508,36,1.0,0.023872679045092837
45,39,674,48,0.8666666666666667,0.0712166172106825
60,58,663,76,0.9666666666666667,0.11463046757164404
67,55,1028,68,0.8208955223880597,0.06614785992217899
53,45,811,58,0.8490566037735849,0.07151664611590629
19,19,751,28,1.0,0.037283621837549935
96,79,803,85,0.8229166666666666,0.10585305105853052
71,71,550,90,1.0,0.16363636363636364
47,40,671,42,0.851063829787234,0.06259314456035768
23,23,807,44,1.0,0.05452292441140025
15,15,682,27,1.0,0.039589442815249266
55,46,1072,58,0.8363636363636363,0.054104477611940295
18,18,814,30,1.0,0.036855036855036855
36,34,997,52,0.9444444444444444,0.05215646940822467
59,56,1237,69,0.9491525423728814,0.05578011317704123
62,50,1036,67,0.8064516129032258,0.06467181467181467
30,23,678,32,0.7666666666666667,0.0471976401179941
21,21,778,43,1.0,0.055269922879177376
26,24,602,33,0.9230769230769231,0.054817275747508304
45,39,714,52,0.8666666666666667,0.07282913165266107
29,25,960,8,0.8620689655172413,0.008333333333333333
40,39,463,54,0.975,0.11663066954643629
45,41,1004,54,0.9111111111111111,0.053784860557768925
31,30,773,51,0.967741935483871,0.06597671410090557
43,36,869,49,0.8372093023255814,0.05638665132336018
60,53,927,84,0.8833333333333333,0.09061488673139159
20,20,1222,27,1.0,0.0220949263502455
71,67,1153,89,0.9436619718309859,0.07718993928881179
21,18,521,37,0.8571428571428571,0.0710172744721689
28,25,691,38,0.8928571428571429,0.05499276410998553
13,11,1073,24,0.8461538461538461,0.022367194780987885
29,15,438,7,0.5172413793103449,0.01598173515981735
68,64,1197,89,0.9411764705882353,0.07435254803675856
33,33,1185,50,1.0,0.04219409282700422
53,53,732,69,1.0,0.0942622950819672
40,34,486,48,0.85,0.09876543209876543
58,56,1074,83,0.9655172413793104,0.07728119180633147
41,39,962,49,0.9512195121951219,0.05093555093555094
21,12,501,11,0.5714285714285714,0.021956087824351298
32,32,870,48,1.0,0.05517241379310345
17,15,681,10,0.8823529411764706,0.014684287812041116
45,41,730,55,0.9111111111111111,0.07534246575342465
39,34,651,44,0.8717948717948718,0.06758832565284179
126,117,971,121,0.9285714285714286,0.12461380020597322
50,41,1255,50,0.82,0.0398406374501992
63,54,707,57,0.8571428571428571,0.08062234794908062
16,16,504,14,1.0,0.027777777777777776
46,45,832,77,0.9782608695652174,0.09254807692307693
34,34,1429,32,1.0,0.02239328201539538
38,37,996,56,0.9736842105263158,0.05622489959839357
31,29,829,38,0.9354838709677419,0.045838359469240045
102,90,819,122,0.8823529411764706,0.14896214896214896
127,122,1024,141,0.9606299212598425,0.1376953125
24,23,506,44,0.9583333333333334,0.08695652173913043
23,22,366,27,0.9565217391304348,0.07377049180327869
102,93,554,96,0.9117647058823529,0.17328519855595667
36,21,924,12,0.5833333333333334,0.012987012987012988
79,58,851,40,0.7341772151898734,0.04700352526439483
93,82,669,84,0.8817204301075269,0.12556053811659193
117,108,688,131,0.9230769230769231,0.19040697674418605
45,26,995,51,0.5777777777777777,0.05125628140703518
37,33,715,38,0.8918918918918919,0.05314685314685315
25,24,739,34,0.96,0.046008119079837616
19,15,721,7,0.7894736842105263,0.009708737864077669
75,67,641,87,0.8933333333333333,0.1357254290171607
31,25,630,40,0.8064516129032258,0.06349206349206349
27,26,837,39,0.9629629629629629,0.04659498207885305
21,20,610,33,0.9523809523809523,0.054098360655737705
34,29,745,43,0.8529411764705882,0.05771812080536913
31,25,576,10,0.8064516129032258,0.017361111111111112
40,39,1303,55,0.975,0.0422102839600921
97,85,974,117,0.8762886597938144,0.12012320328542095
66,57,758,61,0.8636363636363636,0.08047493403693931
20,20,991,27,1.0,0.027245206861755803
22,18,820,33,0.8181818181818182,0.04024390243902439
40,40,1120,48,1.0,0.04285714285714286
32,30,994,47,0.9375,0.047283702213279676
27,25,736,42,0.9259259259259259,0.057065217391304345
73,72,608,66,0.9863013698630136,0.10855263157894737
31,23,708,25,0.7419354838709677,0.03531073446327684
48,47,1200,50,0.9791666666666666,0.041666666666666664
14,9,698,3,0.6428571428571429,0.004297994269340974
33,32,899,45,0.9696969696969697,0.05005561735261402
57,42,929,52,0.7368421052631579,0.05597416576964478
16,16,940,17,1.0,0.018085106382978722
100,81,519,98,0.81,0.18882466281310212
32,31,736,60,0.96875,0.08152173913043478
32,25,728,25,0.78125,0.034340659340659344
66,62,1344,88,0.9393939393939394,0.06547619047619048
33,29,593,40,0.8787878787878788,0.06745362563237774
72,66,863,54,0.9166666666666666,0.06257242178447277
19,16,1103,15,0.8421052631578947,0.013599274705349048
18,18,764,36,1.0,0.04712041884816754
65,50,594,56,0.7692307692307693,0.09427609427609428
16,11,996,22,0.6875,0.02208835341365462
30,30,668,38,1.0,0.05688622754491018
24,24,1207,35,1.0,0.02899751449875725
76,62,719,66,0.8157894736842105,0.0917941585535466
49,43,869,56,0.8775510204081632,0.06444188722669736
64,62,937,75,0.96875,0.08004268943436499
147,119,572,115,0.8095238095238095,0.20104895104895104
89,83,1260,75,0.9325842696629213,0.05952380952380952
70,58,456,81,0.8285714285714286,0.17763157894736842
30,30,789,48,1.0,0.060836501901140684
25,25,800,25,1.0,0.03125
27,21,1225,23,0.7777777777777778,0.018775510204081632
27,26,918,25,0.9629629629629629,0.027233115468409588
105,82,484,80,0.780952380952381,0.1652892561983471
51,49,1012,84,0.9607843137254902,0.08300395256916997
114,101,1505,155,0.8859649122807017,0.10299003322259136
42,41,673,51,0.9761904761904762,0.07578008915304606
37,26,844,21,0.7027027027027027,0.024881516587677725
25,24,921,34,0.96,0.03691639522258415
29,23,1274,40,0.7931034482758621,0.03139717425431711
40,40,1086,55,1.0,0.05064456721915286
30,29,830,63,0.9666666666666667,0.07590361445783132
36,36,1002,74,1.0,0.07385229540918163
160,145,1337,182,0.90625,0.13612565445026178
125,106,713,103,0.848,0.14446002805049088
19,19,809,32,1.0,0.03955500618046971
124,103,641,112,0.8306451612903226,0.1747269890795632
41,39,507,46,0.9512195121951219,0.09072978303747535
23,19,802,17,0.8260869565217391,0.02119700748129676
65,58,1056,64,0.8923076923076924,0.06060606060606061
50,41,764,38,0.82,0.049738219895287955
16,12,572,9,0.75,0.015734265734265736
30,28,641,46,0.9333333333333333,0.0717628705148206
57,54,596,61,0.9473684210526315,0.10234899328859061
35,35,1189,42,1.0,0.03532380151387721
65,52,505,39,0.8,0.07722772277227723
46,41,587,60,0.8913043478260869,0.10221465076660988
31,31,688,44,1.0,0.06395348837209303
44,42,1264,56,0.9545454545454546,0.04430379746835443
90,71,871,46,0.7888888888888889,0.05281285878300804
34,28,579,41,0.8235294117647058,0.07081174438687392
58,55,579,74,0.9482758620689655,0.12780656303972365
24,20,679,27,0.8333333333333334,0.039764359351988215
36,31,361,55,0.8611111111111112,0.1523545706371191
65,63,932,84,0.9692307692307692,0.09012875536480687
125,98,836,100,0.784,0.11961722488038277
30,29,1020,46,0.9666666666666667,0.045098039215686274
57,46,972,66,0.8070175438596491,0.06790123456790123
60,51,1210,84,0.85,0.06942148760330578
41,39,973,76,0.9512195121951219,0.07810894141829394
99,91,515,131,0.9191919191919192,0.2543689320388349
119,102,1133,131,0.8571428571428571,0.11562224183583407
22,18,812,29,0.8181818181818182,0.03571428571428571
43,39,550,41,0.9069767441860465,0.07454545454545454
29,29,696,44,1.0,0.06321839080459771
18,15,858,28,0.8333333333333334,0.03263403263403263
39,36,712,56,0.9230769230769231,0.07865168539325842
30,30,1136,55,1.0,0.04841549295774648
60,56,1163,78,0.9333333333333333,0.06706792777300086
57,53,608,73,0.9298245614035088,0.12006578947368421
47,46,1436,88,0.9787234042553191,0.06128133704735376
42,35,544,26,0.8333333333333334,0.04779411764705882
80,76,1110,100,0.95,0.09009009009009009
124,95,967,134,0.7661290322580645,0.13857290589451912
66,65,1282,97,0.9848484848484849,0.07566302652106084
59,53,1164,80,0.8983050847457628,0.06872852233676977
25,21,464,31,0.84,0.0668103448275862
24,17,810,24,0.7083333333333334,0.02962962962962963
26,26,1117,46,1.0,0.04118173679498657
58,51,739,63,0.8793103448275862,0.08525033829499323
19,16,980,36,0.8421052631578947,0.036734693877551024
13,13,699,25,1.0,0.0357653791130186
25,25,1074,36,1.0,0.0335195530726257
44,41,928,57,0.9318181818181818,0.061422413793103446
43,42,419,69,0.9767441860465116,0.16467780429594273
174,146,581,120,0.8390804597701149,0.20654044750430292
35,34,542,53,0.9714285714285714,0.09778597785977859
60,54,901,78,0.9,0.08657047724750278
10,8,966,11,0.8,0.011387163561076604
32,32,679,42,1.0,0.061855670103092786
21,14,710,41,0.6666666666666666,0.057746478873239436
18,18,819,38,1.0,0.0463980463980464
184,169,1093,163,0.9184782608695652,0.14913083257090576
42,42,799,58,1.0,0.07259073842302878
16,14,785,21,0.875,0.0267515923566879
26,26,739,42,1.0,0.056833558863328824
49,41,387,44,0.8367346938775511,0.11369509043927649
41,37,1412,52,0.9024390243902439,0.036827195467422094
38,35,773,62,0.9210526315789473,0.08020698576972833
18,18,1299,30,1.0,0.023094688221709007
55,50,806,46,0.9090909090909091,0.05707196029776675
101,89,893,132,0.8811881188118812,0.14781634938409854
27,25,1003,42,0.9259259259259259,0.04187437686939183
35,28,727,34,0.8,0.04676753782668501
28,25,758,38,0.8928571428571429,0.05013192612137203
26,25,672,38,0.9615384615384616,0.05654761904761905
39,27,472,10,0.6923076923076923,0.0211864406779661
58,51,748,71,0.8793103448275862,0.09491978609625669
36,31,785,47,0.8611111111111112,0.05987261146496815
28,28,1047,45,1.0,0.04297994269340974
63,50,804,42,0.7936507936507936,0.05223880597014925
51,50,1243,75,0.9803921568627451,0.06033789219629927
46,44,746,44,0.9565217391304348,0.058981233243967826
42,32,503,17,0.7619047619047619,0.033797216699801194
37,31,524,48,0.8378378378378378,0.0916030534351145
15,13,948,13,0.8666666666666667,0.013713080168776372
80,76,1204,105,0.95,0.0872093023255814
55,53,1391,66,0.9636363636363636,0.04744787922358016
68,60,430,70,0.8823529411764706,0.16279069767441862
10,9,912,17,0.9,0.01864035087719298
80,64,607,75,0.8,0.12355848434925865
20,15,1088,13,0.75,0.011948529411764705
41,38,519,48,0.926829268292683,0.09248554913294797
38,37,578,57,0.9736842105263158,0.0986159169550173
32,31,702,47,0.96875,0.06695156695156695
39,26,616,13,0.6666666666666666,0.021103896103896104
30,27,965,43,0.9,0.04455958549222798
30,28,774,50,0.9333333333333333,0.06459948320413436
37,36,423,54,0.972972972972973,0.1276595744680851
64,61,1409,84,0.953125,0.05961674946770759
30,25,881,19,0.8333333333333334,0.021566401816118047
34,25,705,34,0.7352941176470589,0.04822695035460993
44,40,720,61,0.9090909090909091,0.08472222222222223
25,25,999,50,1.0,0.05005005005005005
66,57,636,49,0.8636363636363636,0.0770440251572327
100,88,828,104,0.88,0.12560386473429952
46,43,1251,37,0.9347826086956522,0.029576338928856916
30,28,773,20,0.9333333333333333,0.0258732212160414
46,43,615,40,0.9347826086956522,0.06504065040650407
36,34,476,50,0.9444444444444444,0.10504201680672269
25,25,1162,41,1.0,0.035283993115318414
45,37,490,58,0.8222222222222222,0.11836734693877551
12,10,1057,12,0.8333333333333334,0.011352885525070956
34,33,779,21,0.9705882352941176,0.026957637997432605
29,29,812,39,1.0,0.0480295566502463
25,24,661,37,0.96,0.05597579425113464
22,22,895,31,1.0,0.034636871508379886
37,35,537,55,0.9459459459459459,0.10242085661080075
20,16,649,21,0.8,0.032357473035439135
146,112,427,94,0.7671232876712328,0.22014051522248243
54,54,982,65,1.0,0.06619144602851323
40,36,1402,73,0.9,0.05206847360912981
17,14,1008,21,0.8235294117647058,0.020833333333333332
32,30,1271,43,0.9375,0.03383162863886703
58,47,506,19,0.8103448275862069,0.037549407114624504
34,34,903,53,1.0,0.058693244739756366
17,14,501,13,0.8235294117647058,0.02594810379241517
55,54,441,62,0.9818181818181818,0.14058956916099774
19,19,565,29,1.0,0.05132743362831858
62,56,1183,82,0.9032258064516129,0.06931530008453085
24,21,1048,45,0.875,0.042938931297709926
29,25,1103,35,0.8620689655172413,0.03173164097914778
26,26,972,51,1.0,0.05246913580246913
79,72,881,78,0.9113924050632911,0.08853575482406356
22,22,862,31,1.0,0.03596287703016241
24,19,655,27,0.7916666666666666,0.04122137404580153
42,40,1118,62,0.9523809523809523,0.055456171735241505
56,50,620,66,0.8928571428571429,0.1064516129032258
37,36,792,51,0.972972972972973,0.06439393939393939
135,126,689,139,0.9333333333333333,0.20174165457184326
99,77,647,100,0.7777777777777778,0.1545595054095827
39,38,1292,59,0.9743589743589743,0.0456656346749226
41,39,954,59,0.9512195121951219,0.06184486373165619
19,19,932,33,1.0,0.03540772532188841
19,17,972,38,0.8947368421052632,0.03909465020576132
41,33,727,49,0.8048780487804879,0.06740027510316368
25,23,845,30,0.92,0.03550295857988166
62,58,668,33,0.9354838709677419,0.04940119760479042
20,19,500,16,0.95,0.032
29,26,923,39,0.896551724137931,0.04225352112676056
104,94,1036,118,0.9038461538461539,0.1138996138996139
16,15,623,29,0.9375,0.04654895666131621
60,56,1030,75,0.9333333333333333,0.07281553398058252
85,76,719,96,0.8941176470588236,0.13351877607788595
118,111,643,93,0.940677966101695,0.14463452566096424
35,29,550,10,0.8285714285714286,0.01818181818181818
72,70,888,89,0.9722222222222222,0.10022522522522523
27,21,1328,42,0.7777777777777778,0.03162650602409638
128,112,1080,135,0.875,0.125
89,87,454,111,0.9775280898876404,0.2444933920704846
40,39,636,57,0.975,0.08962264150943396
62,56,478,59,0.9032258064516129,0.12343096234309624
18,14,771,19,0.7777777777777778,0.02464332036316472
17,16,633,10,0.9411764705882353,0.01579778830963665
66,60,478,78,0.9090909090909091,0.16317991631799164
24,22,879,40,0.9166666666666666,0.04550625711035267
38,36,493,50,0.9473684210526315,0.10141987829614604
62,56,990,72,0.9032258064516129,0.07272727272727272
27,25,222,15,0.9259259259259259,0.06756756756756757
13,12,540,21,0.9230769230769231,0.03888888888888889
32,30,638,41,0.9375,0.06426332288401254
59,57,476,73,0.9661016949152542,0.15336134453781514
82,54,616,74,0.6585365853658537,0.12012987012987013
74,63,515,62,0.8513513513513513,0.1203883495145631
33,32,719,22,0.9696969696969697,0.030598052851182198
59,51,806,80,0.864406779661017,0.09925558312655088
32,24,963,19,0.75,0.01973001038421599
27,24,749,42,0.8888888888888888,0.056074766355140186
60,56,505,68,0.9333333333333333,0.13465346534653466
45,44,519,58,0.9777777777777777,0.11175337186897881
36,34,743,49,0.9444444444444444,0.06594885598923284
36,32,1223,58,0.8888888888888888,0.047424366312346686
30,30,758,54,1.0,0.0712401055408971
52,52,1105,63,1.0,0.05701357466063348
37,36,790,55,0.972972972972973,0.06962025316455696
33,30,502,10,0.9090909090909091,0.0199203187250996
63,52,536,66,0.8253968253968254,0.12313432835820895
63,60,872,79,0.9523809523809523,0.09059633027522936
23,22,377,28,0.9565217391304348,0.07427055702917772
162,144,1032,171,0.8888888888888888,0.16569767441860464
45,44,740,65,0.9777777777777777,0.08783783783783784
24,22,801,40,0.9166666666666666,0.049937578027465665
31,31,693,46,1.0,0.06637806637806638
43,41,627,32,0.9534883720930233,0.051036682615629984
41,41,334,52,1.0,0.15568862275449102
20,19,632,26,0.95,0.04113924050632911
30,26,924,16,0.8666666666666667,0.017316017316017316
52,49,888,69,0.9423076923076923,0.0777027027027027
62,61,1361,143,0.9838709677419355,0.10506980161645849
36,34,894,59,0.9444444444444444,0.06599552572706935
97,92,480,97,0.9484536082474226,0.20208333333333334
22,21,867,29,0.9545454545454546,0.03344867358708189
27,27,946,39,1.0,0.0412262156448203
29,24,818,32,0.8275862068965517,0.039119804400977995
34,34,619,48,1.0,0.07754442649434572
39,37,786,44,0.9487179487179487,0.05597964376590331
16,16,574,8,1.0,0.013937282229965157
24,20,1002,5,0.8333333333333334,0.00499001996007984
37,35,729,50,0.9459459459459459,0.06858710562414266
74,50,558,47,0.6756756756756757,0.08422939068100359
64,61,923,86,0.953125,0.09317443120260022
26,20,1234,14,0.7692307692307693,0.011345218800648298
36,23,1006,23,0.6388888888888888,0.02286282306163022
17,14,1006,27,0.8235294117647058,0.0268389662027833
36,31,1020,32,0.8611111111111112,0.03137254901960784
81,72,961,88,0.8888888888888888,0.09157127991675339
31,28,1162,35,0.9032258064516129,0.030120481927710843
20,20,1013,39,1.0,0.0384995064165844
10,10,612,6,1.0,0.00980392156862745
16,14,562,6,0.875,0.010676156583629894
154,139,1453,166,0.9025974025974026,0.11424638678596008
17,17,656,28,1.0,0.042682926829268296
67,48,945,71,0.7164179104477612,0.07513227513227513
26,26,817,42,1.0,0.051407588739290085
37,37,1572,60,1.0,0.03816793893129771
36,26,1129,34,0.7222222222222222,0.030115146147032774
54,43,592,23,0.7962962962962963,0.03885135135135135
46,43,714,64,0.9347826086956522,0.0896358543417367
63,54,380,76,0.8571428571428571,0.2
24,17,650,12,0.7083333333333334,0.018461538461538463
38,38,1021,44,1.0,0.043095004897159644
40,40,741,57,1.0,0.07692307692307693
115,100,755,132,0.8695652173913043,0.17483443708609273
84,78,1261,90,0.9285714285714286,0.07137192704203013
43,41,887,73,0.9534883720930233,0.08229988726042842
46,41,797,60,0.8913043478260869,0.07528230865746549
124,99,562,104,0.7983870967741935,0.18505338078291814
88,84,1077,137,0.9545454545454546,0.12720519962859797
22,15,272,9,0.6818181818181818,0.03308823529411765
26,23,897,38,0.8846153846153846,0.042363433667781496
20,19,815,15,0.95,0.018404907975460124
30,23,993,23,0.7666666666666667,0.023162134944612285
32,32,1050,57,1.0,0.054285714285714284
15,15,942,13,1.0,0.013800424628450107
37,36,385,50,0.972972972972973,0.12987012987012986
21,14,1206,14,0.6666666666666666,0.011608623548922056
56,53,594,69,0.9464285714285714,0.11616161616161616
49,33,1297,38,0.673469387755102,0.029298380878951428
29,27,654,38,0.9310344827586207,0.0581039755351682
13,13,718,9,1.0,0.012534818941504178
99,94,1238,110,0.9494949494949495,0.0888529886914378
30,29,413,40,0.9666666666666667,0.09685230024213075
26,26,1039,45,1.0,0.04331087584215592
82,71,537,90,0.8658536585365854,0.16759776536312848
15,11,868,4,0.7333333333333333,0.004608294930875576
28,26,799,16,0.9285714285714286,0.02002503128911139
10,9,792,5,0.9,0.006313131313131313
21,21,1132,17,1.0,0.015017667844522967
29,26,1063,39,0.896551724137931,0.036688617121354655
34,29,488,43,0.8529411764705882,0.08811475409836066
28,28,1156,51,1.0,0.04411764705882353
18,18,781,37,1.0,0.04737516005121639
23,21,1149,25,0.9130434782608695,0.02175805047867711
49,40,539,57,0.8163265306122449,0.10575139146567718
30,19,612,12,0.6333333333333333,0.0196078431372549
46,45,1247,60,0.9782608695652174,0.048115477145148355
34,33,1023,46,0.9705882352941176,0.044965786901270774
47,45,642,56,0.9574468085106383,0.08722741433021806
42,29,669,50,0.6904761904761905,0.07473841554559044
75,71,857,77,0.9466666666666667,0.08984830805134189
36,34,731,40,0.9444444444444444,0.05471956224350205
37,29,812,17,0.7837837837837838,0.020935960591133004
49,45,899,52,0.9183673469387755,0.05784204671857619
112,100,552,96,0.8928571428571429,0.17391304347826086
34,30,461,47,0.8823529411764706,0.1019522776572668
20,17,1019,29,0.85,0.02845927379784102
15,11,277,11,0.7333333333333333,0.039711191335740074
85,77,818,99,0.9058823529411765,0.12102689486552567
31,30,840,26,0.967741935483871,0.030952380952380953
63,62,876,91,0.9841269841269841,0.10388127853881278
52,43,1277,37,0.8269230769230769,0.028974158183241974
57,45,628,27,0.7894736842105263,0.042993630573248405
20,18,1265,6,0.9,0.0047430830039525695
40,37,631,54,0.925,0.08557844690966719
25,15,601,21,0.6,0.03494176372712146
54,40,1051,28,0.7407407407407407,0.02664129400570885
66,63,685,80,0.9545454545454546,0.11678832116788321
44,40,1014,61,0.9090909090909091,0.0601577909270217
90,72,588,99,0.8,0.1683673469387755
50,46,814,67,0.92,0.08230958230958231
30,29,1046,55,0.9666666666666667,0.052581261950286805
25,21,943,38,0.84,0.04029692470837752
22,21,916,20,0.9545454545454546,0.021834061135371178
60,43,721,47,0.7166666666666667,0.0651872399445215
77,68,715,85,0.8831168831168831,0.11888111888111888
50,45,1095,44,0.9,0.04018264840182648
36,31,552,33,0.8611111111111112,0.059782608695652176
85,80,1296,113,0.9411764705882353,0.08719135802469136
82,70,727,103,0.8536585365853658,0.14167812929848694
13,12,862,8,0.9230769230769231,0.009280742459396751
44,42,1163,60,0.9545454545454546,0.051590713671539126
88,72,1019,78,0.8181818181818182,0.07654563297350343
58,51,826,66,0.8793103448275862,0.07990314769975787
42,36,762,32,0.8571428571428571,0.04199475065616798
75,72,1279,91,0.96,0.07114933541829555
36,33,833,58,0.9166666666666666,0.06962785114045618
34,33,1077,36,0.9705882352941176,0.033426183844011144
34,33,1035,55,0.9705882352941176,0.05314009661835749
30,23,513,40,0.7666666666666667,0.07797270955165692
31,26,734,46,0.8387096774193549,0.06267029972752043
75,70,735,94,0.9333333333333333,0.12789115646258503
76,71,1073,83,0.9342105263157895,0.07735321528424977
11,9,856,23,0.8181818181818182,0.026869158878504672
39,38,488,53,0.9743589743589743,0.10860655737704918
16,16,1277,29,1.0,0.022709475332811275
32,28,980,44,0.875,0.044897959183673466
42,41,1304,64,0.9761904761904762,0.049079754601226995
106,97,894,113,0.9150943396226415,0.12639821029082773
21,21,863,36,1.0,0.04171494785631518
16,15,428,13,0.9375,0.030373831775700934
134,114,1295,157,0.8507462686567164,0.12123552123552124
13,13,1349,22,1.0,0.01630837657524092
48,44,871,74,0.9166666666666666,0.08495981630309989
39,37,574,51,0.9487179487179487,0.08885017421602788
52,42,1009,32,0.8076923076923077,0.031714568880079286
60,58,1168,78,0.9666666666666667,0.06678082191780822
27,27,1112,52,1.0,0.046762589928057555
46,40,989,59,0.8695652173913043,0.05965621840242669
54,52,816,68,0.9629629629629629,0.08333333333333333
34,32,518,53,0.9411764705882353,0.10231660231660232
61,56,794,75,0.9180327868852459,0.09445843828715365
22,21,786,35,0.9545454545454546,0.044529262086514
72,67,683,83,0.9305555555555556,0.12152269399707175
39,37,727,49,0.9487179487179487,0.06740027510316368
19,14,1077,12,0.7368421052631579,0.011142061281337047
111,99,808,106,0.8918918918918919,0.1311881188118812
35,27,437,20,0.7714285714285715,0.04576659038901602
37,36,990,50,0.972972972972973,0.050505050505050504
43,38,533,64,0.8837209302325582,0.1200750469043152
23,17,797,8,0.7391304347826086,0.010037641154328732
85,81,957,102,0.9529411764705882,0.10658307210031348
93,80,973,98,0.8602150537634409,0.10071942446043165
74,67,1735,54,0.9054054054054054,0.03112391930835735
69,52,716,22,0.7536231884057971,0.030726256983240222
48,39,1314,50,0.8125,0.0380517503805175
23,22,975,37,0.9565217391304348,0.03794871794871795
4,2,793,2,0.5,0.0025220680958385876
18,18,664,37,1.0,0.05572289156626506
98,95,685,133,0.9693877551020408,0.19416058394160585
106,96,1135,106,0.9056603773584906,0.0933920704845815
51,45,746,64,0.8823529411764706,0.08579088471849866
31,31,1012,51,1.0,0.05039525691699605
25,24,863,38,0.96,0.0440324449594438
88,77,1079,109,0.875,0.1010194624652456
31,31,1027,48,1.0,0.04673807205452775
50,48,907,70,0.96,0.07717750826901874
44,35,862,33,0.7954545454545454,0.0382830626450116
29,21,503,12,0.7241379310344828,0.02385685884691849
30,27,887,50,0.9,0.05636978579481398
37,36,1035,60,0.972972972972973,0.057971014492753624
37,37,1064,55,1.0,0.05169172932330827
21,20,1344,34,0.9523809523809523,0.025297619047619048
34,32,690,60,0.9411764705882353,0.08695652173913043
37,37,1387,52,1.0,0.03749098774333093
35,32,1196,48,0.9142857142857143,0.04013377926421405
39,24,589,20,0.6153846153846154,0.03395585738539898
86,74,960,126,0.8604651162790697,0.13125
15,15,952,27,1.0,0.028361344537815126
49,48,802,73,0.9795918367346939,0.09102244389027432
35,29,487,47,0.8285714285714286,0.09650924024640657
37,36,674,58,0.972972972972973,0.08605341246290801
83,67,720,91,0.8072289156626506,0.12638888888888888
15,15,554,27,1.0,0.048736462093862815
24,23,687,39,0.9583333333333334,0.056768558951965066
41,36,399,47,0.8780487804878049,0.11779448621553884
43,40,782,69,0.9302325581395349,0.08823529411764706
39,36,613,54,0.9230769230769231,0.08809135399673736
